238468.359,252840.172,717682.750,717744.562,717423.438,283521.438,211492.031,141322.125,-0.062,0.928,-0.395,-10.162,-16.846,-0.732,80.000,160.000,1.000
238670.234,253201.922,717613.000,717674.938,717353.875,283458.406,211613.266,141432.547,-0.059,0.926,-0.399,-10.071,-16.724,-0.824,80.000,161.000,1.000
238881.688,253626.156,717543.625,717606.000,717284.562,283555.688,211893.203,141573.188,-0.055,0.919,-0.402,-10.254,-16.266,-1.068,80.000,162.000,1.000
238730.594,253429.719,717472.500,717534.500,717213.500,283263.312,211752.031,141505.328,-0.046,0.914,-0.404,-9.766,-16.083,-0.885,80.000,163.000,1.000
238390.391,252819.969,717414.125,717476.125,717155.312,282609.312,211194.406,141329.375,-0.048,0.916,-0.417,-9.399,-15.411,-0.671,80.000,164.000,1.000
238276.219,252581.156,717360.750,717422.438,717101.562,282112.188,210813.438,141265.797,-0.048,0.914,-0.418,-8.606,-14.862,-0.397,80.000,165.000,1.000
238488.469,252952.922,717300.625,717362.562,717041.562,282068.750,210940.312,141374.438,-0.057,0.916,-0.427,-7.965,-14.404,-0.214,80.000,166.000,1.000
238696.609,253375.906,717236.312,717298.375,716977.625,282181.594,211230.703,141507.922,-0.064,0.913,-0.431,-7.355,-13.977,-0.031,80.000,167.000,1.000
238558.578,253202.891,717175.500,717237.375,716916.562,281910.406,211135.297,141456.234,-0.058,0.915,-0.428,-6.134,-13.672,-0.153,80.000,168.000,1.000
238210.234,252596.266,717128.562,717190.438,716869.312,281264.188,210614.062,141276.359,-0.061,0.921,-0.432,-5.341,-12.909,-0.031,80.000,169.000,1.000
238119.844,252382.766,717088.438,717149.875,716829.250,280819.906,210270.734,141234.328,-0.063,0.932,-0.428,-4.425,-12.329,0.275,80.000,170.000,1.000
238346.594,252774.641,717036.812,717097.938,716778.125,280822.500,210438.828,141369.422,-0.059,0.938,-0.427,-3.845,-11.841,0.122,80.000,171.000,1.000
238552.484,253198.875,716972.625,717034.250,716714.250,280953.219,210740.750,141500.500,-0.056,0.935,-0.427,-3.937,-11.169,-0.092,80.000,172.000,1.000
238431.797,253053.766,716924.375,716986.062,716665.688,280742.312,210663.406,141459.734,-0.049,0.926,-0.416,-3.540,-10.681,-0.275,80.000,173.000,1.000
238096.875,252468.234,716883.625,716945.000,716624.938,280143.531,210127.594,141284.672,-0.054,0.917,-0.423,-3.540,-9.705,-0.397,80.000,174.000,1.000
238004.516,252253.578,716847.812,716909.062,716589.250,279721.719,209741.188,141227.453,-0.051,0.902,-0.418,-2.960,-8.759,-0.702,80.000,175.000,1.000
